Restaurant ID,Restaurant Name,Country Code,Country,City,Locality,Address,Longitude,Latitude,Geo Valid,Cuisines,Cuisine Count,Currency,Average Cost for two,Cost Band (INR),Price range,Price Range Label,Has Table booking,Has Online delivery,Is delivering now,Aggregate rating,Is Rated,Credible Rating,Rating text,Votes,Has Votes,Value Score
18435811,Al-Taj Shamim Chicken Point,1,India,New Delhi,Shahdara,"A -1/5, Main Loni Road, Jyoti Colony, Shahdara, New Delhi",77.2919802,28.6874311,True,Mughlai,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18332478,Apni Rasoi,1,India,New Delhi,Shahdara,"Nand Plaza, Jammu Mohalla, Main Road, Maujpur, Near Shahdara, New Delhi",77.2744128,28.6899437,True,"Chinese, North Indian",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18423865,Bikaner Sweets & Bakers,1,India,New Delhi,Shahdara,"Shop A1/1, West Jyoti Nagar, Durgapuri Chowk, Shahdara, New Delhi",77.2919382,28.6895977,True,"Mithai, Fast Food",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,2,True,
18377919,Bikaner Sweets & Restaurant,1,India,New Delhi,Shahdara,"1/7228 A, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",77.2849433,28.6825301,True,"North Indian, Chinese, South Indian",3,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
302411,Bikaner Sweets,1,India,New Delhi,Shahdara,"Brahmpuri Road, Ghonda Chowk, Shahdara, New Delhi",77.2702013,28.6901576,True,"Mithai, Street Food",2,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18423869,Bitoo Chat Corner,1,India,New Delhi,Shahdara,"A1/1, GSK Complex, Bhairon Baba Market, Shahdara, New Delhi",77.2917756,28.689657,True,Street Food,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18128874,Chaska,1,India,New Delhi,Shahdara,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",0.0,0.0,False,"Chinese, Street Food",2,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18224540,Chilli Tadka Food Villa,1,India,New Delhi,Shahdara,"6/169, Farsh Bazar, Near Anaj Mandi Chowk, Shahdara, New Delhi",77.29282122,28.66869015,True,"North Indian, Chinese",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
6230,China Town,1,India,New Delhi,Shahdara,"West Gorakh Park, Near Hanuman Mandir, Main Babarpur Road, Shahdara, New Delhi",77.283918,28.6834297,True,"South Indian, Chinese",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18377910,Chinese Delight,1,India,New Delhi,Shahdara,"C-Block, Main Road, Yamuna Vihar, Opposite Universal Brain Academy, Shahdara, New Delhi",77.2720913,28.6999209,True,Chinese,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18128876,D Food,1,India,New Delhi,Shahdara,"C-6/230, Yamuna Vihar, Shahdara, New Delhi",77.279261,28.7003478,True,"Chinese, Fast Food, North Indian",3,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
307521,Da Bawarchi,1,India,New Delhi,Shahdara,"1/7228, East Gorakh Park, Hanuman Mandir, Shahdara, New Delhi",77.2850964,28.6822697,True,"North Indian, Street Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18284473,Delhi Cafe Restaurant,1,India,New Delhi,Shahdara,"Street 12, Near Yadav Medical Store, Wazirabad, Ghaziabad",77.2450055,28.7085951,True,North Indian,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18481404,Dosa Plaza,1,India,New Delhi,Shahdara,"B-165, 1st Floor, Main Market Bhajanpura, Shahdara, New Delhi",0.0,0.0,False,"South Indian, Chinese",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18435311,Ex- Taj Foods,1,India,New Delhi,Shahdara,"Main Road, Maujpur, Shahdara, New Delhi",77.2718928,28.677039,True,North Indian,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18291465,Fantasy Pastry Shop,1,India,New Delhi,Shahdara,"460, Durga Puri Chowk, Loni Road, Shahdara, New Delhi",77.291919,28.6908012,True,"Bakery, Desserts",2,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18423140,Gareeb Dhaba,1,India,New Delhi,Shahdara,"Bhairon Baba Market, Durgapuri Chowk, Shahdara, New Delhi",77.2920013,28.6876451,True,Mughlai,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18423122,Hira Lal Sweets,1,India,New Delhi,Shahdara,"C1/167, Yamuna Vihar, Shahdara, New Delhi",77.2732231,28.7009935,True,Mithai,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18438426,Hot & Chilly Point,1,India,New Delhi,Shahdara,"1/7219, Shivaji Parak Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",77.2860319,28.6820472,True,Chinese,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18435320,Hot Chinese & Fast Food,1,India,New Delhi,Shahdara,"1/7274, Gorakh Park, Main Babarpur Road, Near Hanuman Mandir, Shahdara, New Delhi",77.2839919,28.6832105,True,Chinese,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
305626,Jainco Sweets,1,India,New Delhi,Shahdara,"3737, 60 Feet Road, Vishwas Nagar, Shahdara, New Delhi",0.0,0.0,False,Mithai,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18423859,Jony Sweets,1,India,New Delhi,Shahdara,"1448/50, 100 Feet Road, Durgapur, Shahdara, New Delhi",77.2945223,28.6894359,True,"Bakery, Desserts",2,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18423857,Laxmi Dairy,1,India,New Delhi,Shahdara,"1449/55, Lane 6, 100 Fota Road, Shahdara, New Delhi",77.2939837,28.6893847,True,"Mithai, Street Food",2,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18423876,Madras Cafe,1,India,New Delhi,Shahdara,"Shop C-1/177, Yamuna Vihar, Shahdara, New Delhi",77.2736497,28.7008442,True,South Indian,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,3,True,
302427,Mehak Restaurant,1,India,New Delhi,Shahdara,"136/3 Main Road, Maujpur, Shahdara, New Delhi",77.272707,28.6895127,True,"North Indian, South Indian",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18432109,Mr. Gold,1,India,New Delhi,Shahdara,"501, Main Road, Bara Bazar, Shahdara, New Delhi",0.0,0.0,False,"Bakery, Desserts",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,0,False,
18438433,New Madras Cafe,1,India,New Delhi,Shahdara,"C-3/161-162, Yamuna Vihar, Shahdara, New Delhi",77.2795276,28.7003224,True,"Street Food, Chinese",2,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18128872,Pizza Hub,1,India,New Delhi,Shahdara,"Shop 14, Block C-5, Yamuna Vihar, Near Santan Rath Wala Mandir, Shahdara, New Delhi",77.2815952,28.7000322,True,"Fast Food, Pizza",2,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18378042,Pizza Hub,1,India,New Delhi,Shahdara,"D-3/A, North Ghonda, Shahdara, New Delhi",77.2700134,28.6915855,True,Pizza,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18423863,Prakash Sweets,1,India,New Delhi,Shahdara,"Durgapuri Chowk, 100 Feet Road, Shahdara, New Delhi",77.2923084,28.689507,True,"Mithai, Street Food",2,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18378026,Punjabi Chaska & Rasoi,1,India,New Delhi,Shahdara,"C-7, Main Road, Shahdara, New Delhi",77.2769736,28.7005129,True,North Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18378022,Sagar,1,India,New Delhi,Shahdara,"C 7/254, Yamuna Vihar, Shahdara, New Delhi",77.2781604,28.7003054,True,"Bakery, Fast Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18288644,Sardar A Pure Meat Shop,1,India,New Delhi,Shahdara,"C-1, Shahdara, New Delhi",77.2858492,28.6766696,True,"Raw Meats, Fast Food, North Indian",3,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18423870,South Cafe,1,India,New Delhi,Shahdara,"Shop 4/460, Near Durgapuri Chowk, Shahdara, New Delhi",77.2919462,28.69022,True,"Fast Food, South Indian",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18435823,Sultan Chicken Corner,1,India,New Delhi,Shahdara,"A -1, Loni Road,   Jyoti Colony, Shahdara, New Delhi",77.2920323,28.6876577,True,Mughlai,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18474418,The AB's Kitchen,1,India,New Delhi,Shahdara,"Shop A 1, GTB Enclave, Shahdara, New Delhi",0.0,0.0,False,"Chinese, North Indian",2,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18423861,Wah Ji Wah,1,India,New Delhi,Shahdara,"366, Main 100 Fret Road, Durgapuri Extension, Shahdara, New Delhi",77.2948813,28.68947,True,"North Indian, Chinese",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18435803,Yum Yum,1,India,New Delhi,Shahdara,"Z-21, Naveen Shahdra, Shahdara, New Delhi",77.2846784,28.6774285,True,"Pizza, Burger, Fast Food",3,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,2,True,
18377912,Zaika-e-Dilli,1,India,New Delhi,Shahdara,"C-9/17, Yamuna Vihar, Shahdara, New Delhi",77.2722496,28.7002266,True,North Indian,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
312268,Anandini - The Tea Room,1,India,New Delhi,Shahpur Jat,"10 A, DDA, Near UCO Bank, Shahpur Jat, New Delhi",77.2159503,28.5487987,True,Tea,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,3.4,True,False,Average,18,True,0.6799999999999999
773,Slice of Italy,1,India,New Delhi,Shahpur Jat,"118, Shahpur Jat, New Delhi",77.2159503,28.5495159,True,"Italian, Pizza, Bakery",3,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,True,True,False,2.6,True,True,Average,274,True,0.37142857142857144
305147,The Coffee Garage,1,India,New Delhi,Shahpur Jat,"118 B, Shahpur Jat, New Delhi",77.2155461,28.5495222,True,Cafe,1,Indian Rupees(Rs.),800.0,500-1000,2,2 - Mid-range,False,False,False,3.4,True,True,Average,112,True,0.425
18337924,The Fashion Street Cafí©,1,India,New Delhi,Shahpur Jat,"1st Floor, 43, The Fashion Street, Shahpur Jat, New Delhi",77.2137046,28.549033,True,"Cafe, North Indian, Chinese, South Indian",4,Indian Rupees(Rs.),650.0,500-1000,2,2 - Mid-range,False,True,False,3.2,True,False,Average,18,True,0.49230769230769234
18481305,Urban Village,1,India,New Delhi,Shahpur Jat,"253/2, Shahpur Jat, New Delhi",77.21100144,28.54853276,True,North Indian,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.4,True,False,Average,13,True,0.85
18180080,Greenr Cafe,1,India,New Delhi,Shahpur Jat,"416, Gora Street, Behind Dada Jungi House, Shahpur Jat, New Delhi",77.2132555,28.548542,True,Cafe,1,Indian Rupees(Rs.),1100.0,1000-2000,3,3 - Premium,False,True,False,4.6,True,True,Excellent,112,True,0.41818181818181815
18306545,Boom Food,1,India,New Delhi,Shahpur Jat,"193, Shahpur Jat, New Delhi",77.2155012,28.5466046,True,"Asian, North Indian",2,Indian Rupees(Rs.),1100.0,1000-2000,3,3 - Premium,False,True,False,3.8,True,True,Good,56,True,0.34545454545454546
303723,Cafe Red,1,India,New Delhi,Shahpur Jat,"5-G, Dada Jungi House, Shahpur Jat, New Delhi",77.212447,28.5491821,True,Cafe,1,Indian Rupees(Rs.),1100.0,1000-2000,3,3 - Premium,True,True,False,3.6,True,True,Good,260,True,0.32727272727272727
18222560,Hyderabad House,1,India,New Delhi,Shahpur Jat,"253, Shahpur Jat, New Delhi",77.2114589,28.548819,True,"Hyderabadi, North Indian",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,3.5,True,True,Good,67,True,0.5
311483,Le ROFL,1,India,New Delhi,Shahpur Jat,"Shop 113, Shahpur Jat, New Delhi",77.2149622,28.5492425,True,"Cafe, Continental, Chinese, Italian",4,Indian Rupees(Rs.),1200.0,1000-2000,3,3 - Premium,True,True,False,3.8,True,True,Good,177,True,0.31666666666666665
305640,Ma Cuisine,1,India,New Delhi,Shahpur Jat,"Plot 38-A, DDA Flats, Shahpur Jat, New Delhi",77.2166689,28.5477915,True,"North Indian, Continental, Salad",3,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,3.6,True,False,Good,43,True,0.9
18282007,Mumbai Matinee,1,India,New Delhi,Shahpur Jat,"4-A, 2nd Floor, Opposite Tohfe Wala Gumbad, Shahpur Jat, New Delhi",77.2121775,28.5492461,True,"North Indian, Italian, Continental",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,True,True,False,3.5,True,True,Good,84,True,0.35
301793,Old Town Cafe,1,India,New Delhi,Shahpur Jat,"111, Shahpur Jat, New Delhi",77.2154563,28.5490654,True,Cafe,1,Indian Rupees(Rs.),800.0,500-1000,2,2 - Mid-range,False,True,False,3.6,True,True,Good,119,True,0.45
18350234,Spanish Delights,1,India,New Delhi,Shahpur Jat,"118, Shahpur Jat, New Delhi",77.2154113,28.5496438,True,Ice Cream,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.5,True,False,Good,23,True,1.75
300969,Sweet Nothings By Avanti Mathur,1,India,New Delhi,Shahpur Jat,"Shahpur Jat, New Delhi",77.2151419,28.5497078,True,"Desserts, Bakery",2,Indian Rupees(Rs.),600.0,500-1000,2,2 - Mid-range,False,False,False,3.7,True,False,Good,40,True,0.6166666666666667
18161610,Threads,1,India,New Delhi,Shahpur Jat,"253, Ground Floor, Shahpur Jat, New Delhi",77.2113691,28.5486312,True,Cafe,1,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,3.8,True,True,Good,59,True,0.5428571428571428
310502,Bats On Delivery,1,India,New Delhi,Shahpur Jat,"252-1/B, Shahpur Jat, New Delhi",77.2155012,28.5474113,True,"North Indian, Fast Food",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,2.3,True,True,Poor,82,True,0.32857142857142857
18244555,Asia Central,1,India,New Delhi,Shahpur Jat,"Shahpur Jat, New Delhi",77.2136148,28.5490245,True,"Asian, Chinese, Thai, Vietnamese",4,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,True,False,4.2,True,True,Very Good,264,True,0.42000000000000004
18466435,Biryani By Kilo,1,India,New Delhi,Shahpur Jat,"Shahpur Jat, New Delhi",77.2119979,28.5484222,True,"Biryani, Mughlai",2,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,4.0,True,False,Very Good,24,True,0.5714285714285714
18163906,Cafe 5H By The Kitchen Connect,1,India,New Delhi,Shahpur Jat,"5-H, 1st Floor, Jungi House, Shahpur Jat, New Delhi",77.2127165,28.5492078,True,"Cafe, Continental, Italian",3,Indian Rupees(Rs.),700.0,500-1000,2,2 - Mid-range,False,True,False,4.0,True,True,Very Good,88,True,0.5714285714285714
18421026,Hearken Cafí©,1,India,New Delhi,Shahpur Jat,"5th Floor, 119- Sishan House, Shahpur Jat, New Delhi",77.2154563,28.5492447,True,Cafe,1,Indian Rupees(Rs.),900.0,500-1000,2,2 - Mid-range,False,True,False,4.0,True,True,Very Good,55,True,0.4444444444444444
18291469,Puppychino,1,India,New Delhi,Shahpur Jat,"3rd Floor, 119, Shishan Bhawan, Shahpur Jat, New Delhi",77.2155012,28.5492042,True,"Cafe, Continental, Italian",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,False,True,False,4.4,True,True,Very Good,165,True,0.44000000000000006
18322609,Remember Me Cafí©,1,India,New Delhi,Shahpur Jat,"JP House, 1st Floor, 118, Near Asain Games Village, Shahpur Jat, New Delhi",77.2155653,28.5498307,True,"Cafe, Continental, Italian, Mexican",4,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,True,True,False,4.0,True,True,Very Good,134,True,0.4
307391,Sugarama Patisserie,1,India,New Delhi,Shahpur Jat,"87, Shahpur Jat, New Delhi",77.2148724,28.5493235,True,"Bakery, Desserts",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,True,False,4.2,True,True,Very Good,292,True,0.8400000000000001
18400746,The Last Mughal (TLM),1,India,New Delhi,Shahpur Jat,"Shahpur Jat, New Delhi",77.2136148,28.5491141,True,"North Indian, Mughlai",2,Indian Rupees(Rs.),750.0,500-1000,2,2 - Mid-range,False,True,False,4.4,True,True,Very Good,52,True,0.5866666666666667
9417,The Mad Teapot/The Wishing Chair,1,India,New Delhi,Shahpur Jat,"86-A, Shahpur Jat, New Delhi",77.2143783,28.5493213,True,"Cafe, Bakery, Italian",3,Indian Rupees(Rs.),1000.0,1000-2000,3,3 - Premium,True,False,False,4.1,True,True,Very Good,251,True,0.41
18303719,Fusion Dosa Cafe,1,India,New Delhi,Shakarpur,"Main Market, Shakarpur, New Delhi",77.282366,28.6329647,True,"South Indian, Fast Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,3.3,True,False,Average,13,True,1.0999999999999999
6107,Goyal Eating Point,1,India,New Delhi,Shakarpur,"R 4, Main Market, Shakarpur, New Delhi",77.2823353,28.6328128,True,North Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,2.8,True,False,Average,11,True,1.4
313139,Haveliram,1,India,New Delhi,Shakarpur,"WZ 3535/1,  Raja Park, Mahindra Park, Rani Bagh, Shakarpur, New Delhi",77.280107,28.6297763,True,North Indian,1,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,2.9,True,False,Average,6,True,0.6444444444444444
309044,Meet You There,1,India,New Delhi,Shakarpur,"House 54-A, H Block, Main Market, Shakarpur, New Delhi",77.2804814,28.6300045,True,"Chinese, North Indian",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,2.6,True,True,Average,94,True,0.52
18157406,Shree Bhog Pure Veg Restaurant,1,India,New Delhi,Shakarpur,"S-3A, School Block, Shakarpur, New Delhi",77.2789686,28.6275866,True,"North Indian, Chinese",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,3.0,True,False,Average,7,True,1.5
311196,The Crust,1,India,New Delhi,Shakarpur,"WA-116/A, Main Mother Dairy Road, Shakarpur, New Delhi",77.2800303,28.6263724,True,"Pizza, Fast Food",2,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,3.1,True,False,Average,16,True,0.62
304965,Vijay Eating Point,1,India,New Delhi,Shakarpur,"S-562, School Block, Shakarpur, New Delhi",77.2783209,28.6279228,True,"North Indian, Chinese",2,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,2.9,True,False,Average,4,True,0.6444444444444444
18438438,Aggarwal Bikaner Sweets,1,India,New Delhi,Shakarpur,"Main Mother Dairy Road, Shakarpur, New Delhi",77.2798705,28.6270083,True,Bakery,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18418252,Bikaner Sweets & Restaurant,1,India,New Delhi,Shakarpur,"R-3, Rita Block, Main Market, Shakarpur, New Delhi Shakarpur",77.282282,28.6328078,True,"Desserts, North Indian",2,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18163895,Cafe Coffee Day,1,India,New Delhi,Shakarpur,"District Centre, B2, NDM 1, Shakarpur, New Delhi",77.2813787,28.6329113,True,Cafe,1,Indian Rupees(Rs.),450.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18463999,Cake'ry,1,India,New Delhi,Shakarpur,"B-125 Main Market, Shakarpur, New Delhi",0.0,0.0,False,Bakery,1,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,0,False,
18438457,Come 'n' Eat,1,India,New Delhi,Shakarpur,"Main Market, Shakarpur, New Delhi",77.2811812,28.6303968,True,"Chinese, Fast Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
300788,Darbar Chicken Corner,1,India,New Delhi,Shakarpur,"Near Baba Banquet Hall, Shakarpur, New Delhi",77.2781757,28.6284726,True,"North Indian, Mughlai, Chinese",3,Indian Rupees(Rs.),500.0,500-1000,2,2 - Mid-range,False,False,False,,False,False,Not rated,3,True,
18438448,Food Care,1,India,New Delhi,Shakarpur,"WA-86, Main Road, Shakarpur, New Delhi",77.2791263,28.6269121,True,"Chinese, Fast Food",2,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18441706,Himalaya Momos,1,India,New Delhi,Shakarpur,"A-1, Main Market, Shakarpur, New Delhi",77.2819954,28.6322406,True,Fast Food,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
9855,Hirdesh Eating Point,1,India,New Delhi,Shakarpur,"Main Market, Near Eating Point, Shakarpur, New Delhi",77.2771666,28.6296634,True,North Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18380146,Joshi Eating House,1,India,New Delhi,Shakarpur,"Main Market, Shakarpur, New Delhi",77.2806842,28.6300457,True,North Indian,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18409189,Just Veg,1,India,New Delhi,Shakarpur,"A 422, Gali 1, Ganesh Nagar 2, Shakarpur, New Delhi",77.2813547,28.6329214,True,Chinese,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18377880,Natural Pizza Hub & Food Court,1,India,New Delhi,Shakarpur,"R-70, Main Market, Shakarpur, New Delhi",77.2824532,28.632852,True,Pizza,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18377888,Pawar's Food Court Inc.,1,India,New Delhi,Shakarpur,"R-18, Main Market, Shakarpur, New Delhi",77.2828494,28.6334265,True,North Indian,1,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
18438465,Rajesh Eating Corner,1,India,New Delhi,Shakarpur,"Shakarpur, New Delhi",77.2788374,28.6282443,True,Street Food,1,Indian Rupees(Rs.),150.0,< 200,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18291209,Raju Ice Cream Parlor,1,India,New Delhi,Shakarpur,"Near Laxmi Nagar Metro Station, Shakarpur, New Delhi",77.2774778,28.6307758,True,"Pizza, Ice Cream",2,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18441710,Sangam Ratna,1,India,New Delhi,Shakarpur,"H-52, Main Market, Shakarpur, New Delhi",77.2807813,28.6302107,True,South Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18419917,Tandoor & Curry Restaurant,1,India,New Delhi,Shakarpur,"S-547, School Block, Shakarpur, New Delhi Shakarpur",77.277587,28.6288096,True,"North Indian, Chinese",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,3,True,
18418243,Uttarakhand Eating Point,1,India,New Delhi,Shakarpur,"A-4, Sanjay Park, Main Market,   Shakarpur, Shakarpur, New Delhi",77.2816189,28.6316688,True,North Indian,1,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
18441700,Uttranchal Eating Point,1,India,New Delhi,Shakarpur,"S-193, School Block, Shakarpur, New Delhi",77.280183,28.6263812,True,"North Indian, Chinese, Fast Food",3,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,0,False,
311189,Yummy Rasoi,1,India,New Delhi,Shakarpur,"School Block, Shakarpur, New Delhi",77.2773649,28.6268353,True,"North Indian, Fast Food",2,Indian Rupees(Rs.),200.0,200-500,1,1 - Budget,False,False,False,,False,False,Not rated,1,True,
2055,Aggarwal Restaurant,1,India,New Delhi,Shalimar Bagh,"13, BF Market, Shalimar Bagh, New Delhi",77.1601549,28.710818,True,"South Indian, Chinese",2,Indian Rupees(Rs.),350.0,200-500,1,1 - Budget,False,False,False,3.1,True,False,Average,14,True,0.8857142857142858
2383,Ane China,1,India,New Delhi,Shalimar Bagh,"AL Market, Shopping Centre, Shalimar Bagh, New Delhi",77.1616827,28.7034431,True,"Chinese, Fast Food",2,Indian Rupees(Rs.),400.0,200-500,1,1 - Budget,False,False,False,2.7,True,False,Average,11,True,0.675
304092,Arora's Veg. Corner,1,India,New Delhi,Shalimar Bagh,"1, A Block Market, Shalimar Bagh, New Delhi",77.1695908,28.7061721,True,North Indian,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,3.4,True,False,Average,18,True,1.1333333333333333
302471,Ashu Thali Wala,1,India,New Delhi,Shalimar Bagh,"BK 1/3, Block BK 1, Shalimar Bagh, New Delhi",77.1685573,28.7096099,True,North Indian,1,Indian Rupees(Rs.),250.0,200-500,1,1 - Budget,False,False,False,3.0,True,False,Average,11,True,1.2
6555,Bangla Sweets & Pastry Shop,1,India,New Delhi,Shalimar Bagh,"38 & 39, AL Market, Shalimar Bagh, New Delhi",77.1618624,28.7035499,True,Mithai,1,Indian Rupees(Rs.),100.0,< 200,1,1 - Budget,False,False,False,2.9,True,False,Average,8,True,2.9
4716,Baskin Robbins,1,India,New Delhi,Shalimar Bagh,"BN Block, Shopping Complex, Shalimar Bagh, New Delhi",77.1626712,28.706493,True,Ice Cream,1,Indian Rupees(Rs.),300.0,200-500,1,1 - Budget,False,False,False,3.4,True,False,Average,21,True,1.1333333333333333
